componente;i;j;classe;z_m;y_m;T_met_int_C;T_met_est_C;T_met_media_C;dT_spessore_K;p_int_bar;p_est_bar;sZ_membr_MPa;sZ_termico_MPa;sZ_pressione_MPa;punto;r_mm;sigma_R_MPa;sigma_theta_MPa;sigma_Z_MPa;sigma_VM_MPa;sigma_Tresca_MPa;Sy_MPa;utilizzo_pc
TUBI;11;10;0;0.207;0.6417;430.61;394.49;411.50;36.12;34.717;117.840;6.970;-35.809;42.780;interna;16.00;-3.472;-127.224;-60.346;107.289;123.752;196.7;54.54
TUBI;11;10;0;0.207;0.6417;430.61;394.49;411.50;36.12;34.717;117.840;6.970;-35.809;42.780;media;17.52;-10.925;-53.375;6.049;53.016;59.424;196.7;26.95
TUBI;11;10;0;0.207;0.6417;430.61;394.49;411.50;36.12;34.717;117.840;6.970;-35.809;42.780;esterna;19.05;-11.784;8.336;66.901;70.803;78.685;196.7;36.00
TUBI;12;10;0;0.230;0.6417;428.85;393.37;410.08;35.48;34.717;117.840;6.970;-35.809;42.780;interna;16.00;-3.472;-126.029;-59.152;106.285;122.557;197.0;53.96
TUBI;12;10;0;0.230;0.6417;428.85;393.37;410.08;35.48;34.717;117.840;6.970;-35.809;42.780;media;17.52;-10.876;-53.408;6.065;53.071;59.473;197.0;26.94
TUBI;12;10;0;0.230;0.6417;428.85;393.37;410.08;35.48;34.717;117.840;6.970;-35.809;42.780;esterna;19.05;-11.784;7.272;65.837;70.065;77.621;197.0;35.57
TUBI;13;10;0;0.254;0.6417;427.18;392.31;408.74;34.87;34.717;117.840;6.970;-35.809;42.780;interna;16.00;-3.472;-124.894;-58.016;105.335;121.422;197.3;53.40
TUBI;13;10;0;0.254;0.6417;427.18;392.31;408.74;34.87;34.717;117.840;6.970;-35.809;42.780;media;17.52;-10.830;-53.439;6.081;53.123;59.520;197.3;26.93
TUBI;13;10;0;0.254;0.6417;427.18;392.31;408.74;34.87;34.717;117.840;6.970;-35.809;42.780;esterna;19.05;-11.784;6.261;64.827;69.371;76.611;197.3;35.17
TUBI;14;10;0;0.279;0.6417;425.59;391.29;407.45;34.29;34.717;117.840;6.970;-35.809;42.780;interna;16.00;-3.472;-123.817;-56.940;104.438;120.346;197.5;52.88
TUBI;14;10;0;0.279;0.6417;425.59;391.29;407.45;34.29;34.717;117.840;6.970;-35.809;42.780;media;17.52;-10.785;-53.468;6.096;53.173;59.564;197.5;26.92
TUBI;14;10;0;0.279;0.6417;425.59;391.29;407.45;34.29;34.717;117.840;6.970;-35.809;42.780;esterna;19.05;-11.784;5.303;63.868;68.721;75.652;197.5;34.79
TUBI;15;10;0;0.305;0.6417;424.04;390.31;406.20;33.73;34.716;117.840;6.970;-35.809;42.780;interna;16.00;-3.472;-122.768;-55.890;103.566;119.296;197.8;52.37
TUBI;15;10;0;0.305;0.6417;424.04;390.31;406.20;33.73;34.716;117.840;6.970;-35.809;42.780;media;17.52;-10.742;-53.497;6.110;53.221;59.607;197.8;26.91
TUBI;15;10;0;0.305;0.6417;424.04;390.31;406.20;33.73;34.716;117.840;6.970;-35.809;42.780;esterna;19.05;-11.784;4.368;62.933;68.094;74.717;197.8;34.43
TUBI;16;10;0;0.332;0.6417;422.54;389.35;404.99;33.19;34.716;117.840;6.970;-35.809;42.780;interna;16.00;-3.472;-121.759;-54.881;102.732;118.288;198.0;51.88
TUBI;16;10;0;0.332;0.6417;422.54;389.35;404.99;33.19;34.716;117.840;6.970;-35.809;42.780;media;17.52;-10.701;-53.525;6.124;53.268;59.648;198.0;26.90
TUBI;16;10;0;0.332;0.6417;422.54;389.35;404.99;33.19;34.716;117.840;6.970;-35.809;42.780;esterna;19.05;-11.784;3.470;62.036;67.498;73.820;198.0;34.09
TUBI;17;10;0;0.360;0.6417;421.07;388.42;403.80;32.65;34.716;117.840;6.970;-35.809;42.780;interna;16.00;-3.472;-120.764;-53.886;101.911;117.292;198.2;51.41
TUBI;17;10;0;0.360;0.6417;421.07;388.42;403.80;32.65;34.716;117.840;6.970;-35.809;42.780;media;17.52;-10.660;-53.552;6.137;53.314;59.689;198.2;26.89
TUBI;17;10;0;0.360;0.6417;421.07;388.42;403.80;32.65;34.716;117.840;6.970;-35.809;42.780;esterna;19.05;-11.784;2.584;61.149;66.917;72.933;198.2;33.76
TUBI;18;10;0;0.390;0.6417;419.64;387.50;402.64;32.14;34.716;117.840;6.970;-35.809;42.780;interna;16.00;-3.472;-119.799;-52.920;101.118;116.327;198.5;50.95
TUBI;18;10;0;0.390;0.6417;419.64;387.50;402.64;32.14;34.716;117.840;6.970;-35.809;42.780;media;17.52;-10.621;-53.578;6.151;53.358;59.729;198.5;26.88
TUBI;18;10;0;0.390;0.6417;419.64;387.50;402.64;32.14;34.716;117.840;6.970;-35.809;42.780;esterna;19.05;-11.784;1.724;60.290;66.359;72.074;198.5;33.43
TUBI;19;10;0;0.420;0.6417;418.22;386.59;401.49;31.63;34.715;117.840;6.970;-35.809;42.780;interna;16.00;-3.472;-118.848;-51.970;100.341;115.377;198.7;50.50
TUBI;19;10;0;0.420;0.6417;418.22;386.59;401.49;31.63;34.715;117.840;6.970;-35.809;42.780;media;17.52;-10.582;-53.604;6.164;53.402;59.768;198.7;26.88
TUBI;19;10;0;0.420;0.6417;418.22;386.59;401.49;31.63;34.715;117.840;6.970;-35.809;42.780;esterna;19.05;-11.784;0.877;59.443;65.816;71.227;198.7;33.12
TUBI;20;10;0;0.452;0.6417;416.82;385.69;400.35;31.12;34.715;117.840;6.970;-35.809;42.780;interna;16.00;-3.471;-117.909;-51.030;99.575;114.437;198.9;50.06
TUBI;20;10;0;0.452;0.6417;416.82;385.69;400.35;31.12;34.715;117.840;6.970;-35.809;42.780;media;17.52;-10.543;-53.630;6.177;53.446;59.807;198.9;26.87
TUBI;20;10;0;0.452;0.6417;416.82;385.69;400.35;31.12;34.715;117.840;6.970;-35.809;42.780;esterna;19.05;-11.784;0.041;58.607;65.287;70.391;198.9;32.82
TUBI;21;10;0;0.485;0.6417;415.42;384.80;399.22;30.62;34.715;117.840;6.970;-35.809;42.780;interna;16.00;-3.471;-116.967;-50.088;98.811;113.496;199.2;49.61
TUBI;21;10;0;0.485;0.6417;415.42;384.80;399.22;30.62;34.715;117.840;6.970;-35.809;42.780;media;17.52;-10.505;-53.656;6.189;53.489;59.845;199.2;26.86
TUBI;21;10;0;0.485;0.6417;415.42;384.80;399.22;30.62;34.715;117.840;6.970;-35.809;42.780;esterna;19.05;-11.784;-0.798;57.769;64.762;69.553;199.2;32.52
TUBI;22;10;0;0.520;0.6417;414.03;383.91;398.10;30.12;34.714;117.840;6.970;-35.809;42.780;interna;16.00;-3.471;-116.042;-49.163;98.063;112.571;199.4;49.18
TUBI;22;10;0;0.520;0.6417;414.03;383.91;398.10;30.12;34.714;117.840;6.970;-35.809;42.780;media;17.52;-10.467;-53.681;6.202;53.532;59.884;199.4;26.85
TUBI;22;10;0;0.520;0.6417;414.03;383.91;398.10;30.12;34.714;117.840;6.970;-35.809;42.780;esterna;19.05;-11.784;-1.622;56.945;64.253;68.729;199.4;32.23
TUBI;23;10;0;0.556;0.6417;412.65;383.03;396.98;29.62;34.714;117.840;6.970;-35.809;42.780;interna;16.00;-3.471;-115.120;-48.241;97.321;111.649;199.6;48.76
TUBI;23;10;0;0.556;0.6417;412.65;383.03;396.98;29.62;34.714;117.840;6.970;-35.809;42.780;media;17.52;-10.429;-53.707;6.215;53.575;59.921;199.6;26.84
TUBI;23;10;0;0.556;0.6417;412.65;383.03;396.98;29.62;34.714;117.840;6.970;-35.809;42.780;esterna;19.05;-11.784;-2.443;56.124;63.753;67.908;199.6;31.94
TUBI;24;10;0;0.593;0.6417;411.26;382.14;395.86;29.13;34.714;117.840;6.970;-35.809;42.780;interna;16.00;-3.471;-114.191;-47.311;96.575;110.719;199.8;48.33
TUBI;24;10;0;0.593;0.6417;411.26;382.14;395.86;29.13;34.714;117.840;6.970;-35.809;42.780;media;17.52;-10.391;-53.732;6.227;53.618;59.960;199.8;26.83
TUBI;24;10;0;0.593;0.6417;411.26;382.14;395.86;29.13;34.714;117.840;6.970;-35.809;42.780;esterna;19.05;-11.784;-3.271;55.296;63.255;67.080;199.8;31.65
TUBI;25;10;0;0.632;0.6417;409.88;381.25;394.73;28.63;34.713;117.840;6.970;-35.809;42.780;interna;16.00;-3.471;-113.271;-46.391;95.841;109.800;200.1;47.91
TUBI;25;10;0;0.632;0.6417;409.88;381.25;394.73;28.63;34.713;117.840;6.970;-35.809;42.780;media;17.52;-10.353;-53.758;6.240;53.661;59.998;200.1;26.82
TUBI;25;10;0;0.632;0.6417;409.88;381.25;394.73;28.63;34.713;117.840;6.970;-35.809;42.780;esterna;19.05;-11.784;-4.090;54.477;62.769;66.261;200.1;31.38
TUBI;26;10;0;0.672;0.6417;408.49;380.36;393.61;28.14;34.713;117.840;6.970;-35.809;42.780;interna;16.00;-3.471;-112.350;-45.470;95.109;108.879;200.3;47.49
TUBI;26;10;0;0.672;0.6417;408.49;380.36;393.61;28.14;34.713;117.840;6.970;-35.809;42.780;media;17.52;-10.316;-53.783;6.253;53.704;60.035;200.3;26.81
TUBI;26;10;0;0.672;0.6417;408.49;380.36;393.61;28.14;34.713;117.840;6.970;-35.809;42.780;esterna;19.05;-11.784;-4.910;53.657;62.289;65.441;200.3;31.10
TUBI;27;10;0;0.715;0.6417;407.10;379.46;392.48;27.64;34.712;117.840;6.970;-35.809;42.780;interna;16.00;-3.471;-111.427;-44.547;94.379;107.956;200.5;47.07
TUBI;27;10;0;0.715;0.6417;407.10;379.46;392.48;27.64;34.712;117.840;6.970;-35.809;42.780;media;17.52;-10.278;-53.808;6.265;53.747;60.073;200.5;26.81
TUBI;27;10;0;0.715;0.6417;407.10;379.46;392.48;27.64;34.712;117.840;6.970;-35.809;42.780;esterna;19.05;-11.784;-5.732;52.835;61.816;64.619;200.5;30.83
TUBI;28;10;0;0.759;0.6417;405.69;378.55;391.34;27.14;34.712;117.840;6.970;-35.809;42.780;interna;16.00;-3.471;-110.491;-43.611;93.642;107.020;200.7;46.65
TUBI;28;10;0;0.759;0.6417;405.69;378.55;391.34;27.14;34.712;117.840;6.970;-35.809;42.780;media;17.52;-10.240;-53.834;6.278;53.790;60.112;200.7;26.80
TUBI;28;10;0;0.759;0.6417;405.69;378.55;391.34;27.14;34.712;117.840;6.970;-35.809;42.780;esterna;19.05;-11.784;-6.566;52.002;61.343;63.786;200.7;30.56
TUBI;29;10;0;0.804;0.6417;404.28;377.64;390.19;26.64;34.712;117.840;6.970;-35.809;42.780;interna;16.00;-3.471;-109.561;-42.680;92.912;106.090;201.0;46.23
TUBI;29;10;0;0.804;0.6417;404.28;377.64;390.19;26.64;34.712;117.840;6.970;-35.809;42.780;media;17.52;-10.201;-53.860;6.291;53.833;60.150;201.0;26.79
TUBI;29;10;0;0.804;0.6417;404.28;377.64;390.19;26.64;34.712;117.840;6.970;-35.809;42.780;esterna;19.05;-11.784;-7.394;51.173;60.881;62.957;201.0;30.29
TUBI;30;10;0;0.852;0.6417;402.86;376.72;389.04;26.14;34.711;117.840;6.970;-35.809;42.780;interna;16.00;-3.471;-108.626;-41.745;92.183;105.155;201.2;45.82
TUBI;30;10;0;0.852;0.6417;402.86;376.72;389.04;26.14;34.711;117.840;6.970;-35.809;42.780;media;17.52;-10.163;-53.885;6.304;53.877;60.189;201.2;26.78
TUBI;30;10;0;0.852;0.6417;402.86;376.72;389.04;26.14;34.711;117.840;6.970;-35.809;42.780;esterna;19.05;-11.784;-8.228;50.340;60.425;62.124;201.2;30.03
TUBI;31;10;0;0.902;0.6417;401.43;375.80;387.87;25.63;34.711;117.840;6.970;-35.809;42.780;interna;16.00;-3.471;-107.677;-40.795;91.447;104.206;201.4;45.40
TUBI;31;10;0;0.902;0.6417;401.43;375.80;387.87;25.63;34.711;117.840;6.970;-35.809;42.780;media;17.52;-10.124;-53.911;6.317;53.921;60.228;201.4;26.77
TUBI;31;10;0;0.902;0.6417;401.43;375.80;387.87;25.63;34.711;117.840;6.970;-35.809;42.780;esterna;19.05;-11.784;-9.073;49.495;59.970;61.279;201.4;29.77
TUBI;32;10;0;0.953;0.6417;399.99;374.86;386.70;25.12;34.710;117.840;6.970;-35.809;42.780;interna;16.00;-3.471;-106.730;-39.849;90.717;103.259;201.7;44.98
TUBI;32;10;0;0.953;0.6417;399.99;374.86;386.70;25.12;34.710;117.840;6.970;-35.809;42.780;media;17.52;-10.085;-53.937;6.330;53.966;60.267;201.7;26.76
TUBI;32;10;0;0.953;0.6417;399.99;374.86;386.70;25.12;34.710;117.840;6.970;-35.809;42.780;esterna;19.05;-11.784;-9.916;48.653;59.525;60.437;201.7;29.52
TUBI;33;10;0;1.007;0.6417;398.53;373.92;385.51;24.61;34.710;117.840;6.970;-35.809;42.780;interna;16.00;-3.471;-105.770;-38.888;89.979;102.299;201.9;44.57
TUBI;33;10;0;1.007;0.6417;398.53;373.92;385.51;24.61;34.710;117.840;6.970;-35.809;42.780;media;17.52;-10.046;-53.964;6.343;54.010;60.307;201.9;26.75
TUBI;33;10;0;1.007;0.6417;398.53;373.92;385.51;24.61;34.710;117.840;6.970;-35.809;42.780;esterna;19.05;-11.784;-10.772;47.797;59.081;59.581;201.9;29.26
TUBI;34;10;0;1.063;0.6417;397.06;372.97;384.32;24.09;34.709;117.840;6.970;-35.809;42.780;interna;16.00;-3.471;-104.811;-37.929;89.248;101.341;202.1;44.15
TUBI;34;10;0;1.063;0.6417;397.06;372.97;384.32;24.09;34.709;117.840;6.970;-35.809;42.780;media;17.52;-10.007;-53.990;6.356;54.055;60.346;202.1;26.74
TUBI;34;10;0;1.063;0.6417;397.06;372.97;384.32;24.09;34.709;117.840;6.970;-35.809;42.780;esterna;19.05;-11.784;-11.625;46.944;58.648;58.728;202.1;29.01
TUBI;35;10;0;1.122;0.6417;395.58;372.01;383.11;23.57;34.709;117.840;6.970;-35.809;42.780;interna;16.00;-3.471;-103.847;-36.964;88.516;100.376;202.4;43.74
TUBI;35;10;0;1.122;0.6417;395.58;372.01;383.11;23.57;34.709;117.840;6.970;-35.809;42.780;media;17.52;-9.967;-54.017;6.369;54.100;60.386;202.4;26.73
TUBI;35;10;0;1.122;0.6417;395.58;372.01;383.11;23.57;34.709;117.840;6.970;-35.809;42.780;esterna;19.05;-11.784;-12.485;46.084;58.222;58.569;202.4;28.77
TUBI;36;10;0;1.182;0.6417;394.08;371.03;381.89;23.05;34.708;117.840;6.970;-35.809;42.780;interna;16.00;-3.471;-102.867;-35.985;87.779;99.397;202.6;43.32
TUBI;36;10;0;1.182;0.6417;394.08;371.03;381.89;23.05;34.708;117.840;6.970;-35.809;42.780;media;17.52;-9.927;-54.044;6.382;54.146;60.426;202.6;26.72
TUBI;36;10;0;1.182;0.6417;394.08;371.03;381.89;23.05;34.708;117.840;6.970;-35.809;42.780;esterna;19.05;-11.784;-13.357;45.212;57.799;58.569;202.6;28.53
TUBI;37;10;0;1.246;0.6417;392.67;370.12;380.74;22.56;34.708;117.840;6.970;-35.809;42.780;interna;16.00;-3.471;-101.952;-35.069;87.093;98.482;202.9;42.93
TUBI;37;10;0;1.246;0.6417;392.67;370.12;380.74;22.56;34.708;117.840;6.970;-35.809;42.780;media;17.52;-9.890;-54.069;6.395;54.189;60.464;202.9;26.71
TUBI;37;10;0;1.246;0.6417;392.67;370.12;380.74;22.56;34.708;117.840;6.970;-35.809;42.780;esterna;19.05;-11.784;-14.172;44.397;57.413;58.570;202.9;28.30
TUBI;38;10;0;1.311;0.6417;391.15;369.13;379.50;22.02;34.707;117.840;6.970;-35.809;42.780;interna;16.00;-3.471;-100.961;-34.078;86.356;97.491;203.1;42.52
TUBI;38;10;0;1.311;0.6417;391.15;369.13;379.50;22.02;34.707;117.840;6.970;-35.809;42.780;media;17.52;-9.849;-54.096;6.408;54.236;60.505;203.1;26.70
TUBI;38;10;0;1.311;0.6417;391.15;369.13;379.50;22.02;34.707;117.840;6.970;-35.809;42.780;esterna;19.05;-11.784;-15.055;43.515;57.005;58.570;203.1;28.07
TUBI;39;10;0;1.380;0.6417;389.62;368.12;378.25;21.49;34.706;117.840;6.970;-35.809;42.780;interna;16.00;-3.471;-99.972;-33.088;85.624;96.501;203.4;42.11
TUBI;39;10;0;1.380;0.6417;389.62;368.12;378.25;21.49;34.706;117.840;6.970;-35.809;42.780;media;17.52;-9.809;-54.124;6.422;54.282;60.546;203.4;26.69
TUBI;39;10;0;1.380;0.6417;389.62;368.12;378.25;21.49;34.706;117.840;6.970;-35.809;42.780;esterna;19.05;-11.784;-15.937;42.633;56.608;58.570;203.4;27.84
TUBI;40;10;0;1.452;0.6417;388.07;367.11;376.98;20.96;34.706;117.840;6.970;-35.809;42.780;interna;16.00;-3.471;-98.970;-32.086;84.889;95.499;203.6;41.69
TUBI;40;10;0;1.452;0.6417;388.07;367.11;376.98;20.96;34.706;117.840;6.970;-35.809;42.780;media;17.52;-9.767;-54.151;6.436;54.329;60.587;203.6;26.68
TUBI;40;10;0;1.452;0.6417;388.07;367.11;376.98;20.96;34.706;117.840;6.970;-35.809;42.780;esterna;19.05;-11.784;-16.830;41.741;56.218;58.571;203.6;27.61
TUBI;41;10;0;1.526;0.6417;386.51;366.10;375.71;20.42;34.705;117.840;6.970;-35.809;42.780;interna;16.00;-3.471;-97.969;-31.085;84.161;94.499;203.9;41.28
TUBI;41;10;0;1.526;0.6417;386.51;366.10;375.71;20.42;34.705;117.840;6.970;-35.809;42.780;media;17.52;-9.726;-54.179;6.449;54.376;60.628;203.9;26.67
TUBI;41;10;0;1.526;0.6417;386.51;366.10;375.71;20.42;34.705;117.840;6.970;-35.809;42.780;esterna;19.05;-11.784;-17.721;40.850;55.840;58.571;203.9;27.39
TUBI;42;10;0;1.603;0.6417;384.94;365.07;374.43;19.88;34.704;117.840;6.970;-35.809;42.780;interna;16.00;-3.470;-96.958;-30.073;83.430;93.487;204.1;40.87
TUBI;42;10;0;1.603;0.6417;384.94;365.07;374.43;19.88;34.704;117.840;6.970;-35.809;42.780;media;17.52;-9.685;-54.207;6.463;54.424;60.670;204.1;26.66
TUBI;42;10;0;1.603;0.6417;384.94;365.07;374.43;19.88;34.704;117.840;6.970;-35.809;42.780;esterna;19.05;-11.784;-18.622;39.949;55.469;58.571;204.1;27.18
TUBI;43;10;0;1.684;0.6417;383.36;364.03;373.13;19.33;34.704;117.840;6.970;-35.809;42.780;interna;16.00;-3.470;-95.943;-29.057;82.703;92.472;204.4;40.47
TUBI;43;10;0;1.684;0.6417;383.36;364.03;373.13;19.33;34.704;117.840;6.970;-35.809;42.780;media;17.52;-9.643;-54.235;6.477;54.471;60.712;204.4;26.65
TUBI;43;10;0;1.684;0.6417;383.36;364.03;373.13;19.33;34.704;117.840;6.970;-35.809;42.780;esterna;19.05;-11.784;-19.527;39.045;55.110;58.572;204.4;26.97
TUBI;44;10;0;1.768;0.6417;381.77;362.99;371.83;18.79;34.703;117.840;6.970;-35.809;42.780;interna;16.00;-3.470;-94.930;-28.045;81.983;91.460;204.6;40.06
TUBI;44;10;0;1.768;0.6417;381.77;362.99;371.83;18.79;34.703;117.840;6.970;-35.809;42.780;media;17.52;-9.602;-54.263;6.491;54.519;60.754;204.6;26.64
TUBI;44;10;0;1.768;0.6417;381.77;362.99;371.83;18.79;34.703;117.840;6.970;-35.809;42.780;esterna;19.05;-11.784;-20.428;38.143;54.764;58.572;204.6;26.76
TUBI;45;10;0;1.855;0.6417;380.17;361.93;370.52;18.24;34.702;117.840;6.970;-35.809;42.780;interna;16.00;-3.470;-93.909;-27.023;81.264;90.439;204.9;39.66
TUBI;45;10;0;1.855;0.6417;380.17;361.93;370.52;18.24;34.702;117.840;6.970;-35.809;42.780;media;17.52;-9.560;-54.291;6.505;54.567;60.796;204.9;26.63
TUBI;45;10;0;1.855;0.6417;380.17;361.93;370.52;18.24;34.702;117.840;6.970;-35.809;42.780;esterna;19.05;-11.784;-21.338;37.234;54.428;58.572;204.9;26.56
TUBI;46;10;0;1.947;0.6417;378.57;360.88;369.21;17.69;34.702;117.840;6.970;-35.809;42.780;interna;16.00;-3.470;-92.887;-26.000;80.550;89.417;205.2;39.26
TUBI;46;10;0;1.947;0.6417;378.57;360.88;369.21;17.69;34.702;117.840;6.970;-35.809;42.780;media;17.52;-9.518;-54.319;6.519;54.615;60.838;205.2;26.62
TUBI;46;10;0;1.947;0.6417;378.57;360.88;369.21;17.69;34.702;117.840;6.970;-35.809;42.780;esterna;19.05;-11.784;-22.249;36.323;54.104;58.573;205.2;26.37
TUBI;47;10;0;2.041;0.6417;376.96;359.81;367.89;17.14;34.701;117.840;6.970;-35.809;42.780;interna;16.00;-3.470;-91.869;-24.982;79.847;88.399;205.4;38.87
TUBI;47;10;0;2.041;0.6417;376.96;359.81;367.89;17.14;34.701;117.840;6.970;-35.809;42.780;media;17.52;-9.476;-54.348;6.533;54.663;60.881;205.4;26.61
TUBI;47;10;0;2.041;0.6417;376.96;359.81;367.89;17.14;34.701;117.840;6.970;-35.809;42.780;esterna;19.05;-11.784;-23.156;35.417;53.796;58.573;205.4;26.19
TUBI;48;10;0;2.140;0.6417;375.34;358.74;366.56;16.59;34.700;117.840;6.970;-35.809;42.780;interna;16.00;-3.470;-90.846;-23.958;79.146;87.376;205.7;38.48
TUBI;48;10;0;2.140;0.6417;375.34;358.74;366.56;16.59;34.700;117.840;6.970;-35.809;42.780;media;17.52;-9.434;-54.376;6.547;54.712;60.923;205.7;26.60
TUBI;48;10;0;2.140;0.6417;375.34;358.74;366.56;16.59;34.700;117.840;6.970;-35.809;42.780;esterna;19.05;-11.784;-24.068;34.505;53.500;58.573;205.7;26.01
TUBI;49;10;0;2.243;0.6417;373.71;357.67;365.23;16.05;34.699;117.840;6.970;-35.809;42.780;interna;16.00;-3.470;-89.823;-22.936;78.453;86.353;206.0;38.09
TUBI;49;10;0;2.243;0.6417;373.71;357.67;365.23;16.05;34.699;117.840;6.970;-35.809;42.780;media;17.52;-9.393;-54.404;6.561;54.760;60.965;206.0;26.59
TUBI;49;10;0;2.243;0.6417;373.71;357.67;365.23;16.05;34.699;117.840;6.970;-35.809;42.780;esterna;19.05;-11.784;-24.979;33.595;53.218;58.574;206.0;25.84
TUBI;50;10;0;2.350;0.6417;372.09;356.59;363.89;15.50;34.698;117.840;6.970;-35.809;42.780;interna;16.00;-3.470;-88.808;-21.920;77.773;85.339;206.2;37.71
TUBI;50;10;0;2.350;0.6417;372.09;356.59;363.89;15.50;34.698;117.840;6.970;-35.809;42.780;media;17.52;-9.351;-54.432;6.575;54.808;61.007;206.2;26.58
TUBI;50;10;0;2.350;0.6417;372.09;356.59;363.89;15.50;34.698;117.840;6.970;-35.809;42.780;esterna;19.05;-11.784;-25.883;32.691;52.952;58.574;206.2;25.68
TUBI;51;10;0;2.461;0.6417;370.47;355.51;362.56;14.96;34.697;117.840;6.970;-35.809;42.780;interna;16.00;-3.470;-87.791;-20.903;77.098;84.322;206.5;37.34
TUBI;51;10;0;2.461;0.6417;370.47;355.51;362.56;14.96;34.697;117.840;6.970;-35.809;42.780;media;17.52;-9.309;-54.461;6.589;54.856;61.049;206.5;26.57
TUBI;51;10;0;2.461;0.6417;370.47;355.51;362.56;14.96;34.697;117.840;6.970;-35.809;42.780;esterna;19.05;-11.784;-26.790;31.785;52.699;58.575;206.5;25.52
TUBI;52;10;0;2.578;0.6417;368.85;354.43;361.22;14.41;34.697;117.840;6.970;-35.809;42.780;interna;16.00;-3.470;-86.779;-19.889;76.434;83.309;206.8;36.97
TUBI;52;10;0;2.578;0.6417;368.85;354.43;361.22;14.41;34.697;117.840;6.970;-35.809;42.780;media;17.52;-9.268;-54.489;6.603;54.904;61.091;206.8;26.56
TUBI;52;10;0;2.578;0.6417;368.85;354.43;361.22;14.41;34.697;117.840;6.970;-35.809;42.780;esterna;19.05;-11.784;-27.692;30.883;52.462;58.575;206.8;25.37
TUBI;53;10;0;2.698;0.6417;367.23;353.35;359.89;13.87;34.696;117.840;6.970;-35.809;42.780;interna;16.00;-3.470;-85.776;-18.886;75.784;82.307;207.0;36.61
TUBI;53;10;0;2.698;0.6417;367.23;353.35;359.89;13.87;34.696;117.840;6.970;-35.809;42.780;media;17.52;-9.227;-54.516;6.616;54.952;61.133;207.0;26.54
TUBI;53;10;0;2.698;0.6417;367.23;353.35;359.89;13.87;34.696;117.840;6.970;-35.809;42.780;esterna;19.05;-11.784;-28.585;29.990;52.242;58.575;207.0;25.23
TUBI;54;10;0;2.824;0.6417;365.61;352.28;358.56;13.34;34.695;117.840;6.970;-35.809;42.780;interna;16.00;-3.469;-84.776;-17.885;75.143;81.306;207.3;36.25
TUBI;54;10;0;2.824;0.6417;365.61;352.28;358.56;13.34;34.695;117.840;6.970;-35.809;42.780;media;17.52;-9.186;-54.544;6.630;54.999;61.174;207.3;26.53
TUBI;54;10;0;2.824;0.6417;365.61;352.28;358.56;13.34;34.695;117.840;6.970;-35.809;42.780;esterna;19.05;-11.784;-29.477;29.099;52.036;58.576;207.3;25.10
TUBI;55;10;0;2.955;0.6417;364.00;351.20;357.23;12.80;34.694;117.840;6.970;-35.809;42.780;interna;16.00;-3.469;-83.783;-16.892;74.515;80.314;207.6;35.90
TUBI;55;10;0;2.955;0.6417;364.00;351.20;357.23;12.80;34.694;117.840;6.970;-35.809;42.780;media;17.52;-9.145;-54.572;6.644;55.046;61.215;207.6;26.52
TUBI;55;10;0;2.955;0.6417;364.00;351.20;357.23;12.80;34.694;117.840;6.970;-35.809;42.780;esterna;19.05;-11.784;-30.362;28.215;51.847;58.576;207.6;24.98
TUBI;56;10;0;3.092;0.6417;362.41;350.13;355.91;12.28;34.693;117.840;6.970;-35.809;42.780;interna;16.00;-3.469;-82.804;-15.913;73.903;79.335;207.8;35.56
TUBI;56;10;0;3.092;0.6417;362.41;350.13;355.91;12.28;34.693;117.840;6.970;-35.809;42.780;media;17.52;-9.105;-54.599;6.657;55.093;61.256;207.8;26.51
TUBI;56;10;0;3.092;0.6417;362.41;350.13;355.91;12.28;34.693;117.840;6.970;-35.809;42.780;esterna;19.05;-11.784;-31.234;27.342;51.674;58.577;207.8;24.87
TUBI;57;10;0;3.234;0.6417;360.85;349.09;354.63;11.75;34.692;117.840;6.970;-35.809;42.780;interna;16.00;-3.469;-81.828;-14.936;73.301;78.359;208.1;35.23
TUBI;57;10;0;3.234;0.6417;360.85;349.09;354.63;11.75;34.692;117.840;6.970;-35.809;42.780;media;17.52;-9.065;-54.626;6.670;55.139;61.297;208.1;26.50
TUBI;57;10;0;3.234;0.6417;360.85;349.09;354.63;11.75;34.692;117.840;6.970;-35.809;42.780;esterna;19.05;-11.784;-32.104;26.473;51.516;58.577;208.1;24.76
TUBI;58;10;0;3.382;0.6417;359.25;348.01;353.30;11.24;34.691;117.840;6.970;-35.809;42.780;interna;16.00;-3.469;-80.870;-13.977;72.718;77.400;208.3;34.90
TUBI;58;10;0;3.382;0.6417;359.25;348.01;353.30;11.24;34.691;117.840;6.970;-35.809;42.780;media;17.52;-9.025;-54.653;6.684;55.185;61.336;208.3;26.49
TUBI;58;10;0;3.382;0.6417;359.25;348.01;353.30;11.24;34.691;117.840;6.970;-35.809;42.780;esterna;19.05;-11.784;-32.959;25.619;51.375;58.578;208.3;24.66
TUBI;59;10;0;3.536;0.6417;357.67;346.94;351.99;10.73;34.690;117.840;6.970;-35.809;42.780;interna;16.00;-3.469;-79.927;-13.034;72.153;76.458;208.6;34.59
TUBI;59;10;0;3.536;0.6417;357.67;346.94;351.99;10.73;34.690;117.840;6.970;-35.809;42.780;media;17.52;-8.987;-54.679;6.696;55.230;61.376;208.6;26.48
